Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 59.318182,  7.407207E-01,  5.734657E-01, -8.739732E+01, 1.000,  217
  0.000000, 61.363636,  8.071350E-03,  1.718186E-01, -4.875531E+01,-1.000,   10
  0.000000, 61.363636,  8.282726E-03,  1.704434E-01, -5.175637E+01,-1.000,   21
  0.000000, 61.363636,  8.363361E-03,  1.704318E-01, -5.382092E+01,-1.000,   18
  0.000000, 61.363636,  1.696902E-01,  2.820306E-01, -4.994291E+01, 1.000,  259
  0.000000, 61.363636,  7.153113E-01,  5.689047E-01, -8.115349E+01, 1.000,  217
  0.000000, 61.363636,  7.153209E-01,  5.693423E-01, -8.267104E+01, 1.000,  224
  0.000000, 63.409091,  8.528236E-03,  1.779093E-01, -5.589771E+01,-1.000,    3
  0.000000, 63.409091,  8.580675E-03,  1.766276E-01, -5.754828E+01,-1.000,   31
  0.000000, 63.409091,  8.729184E-03,  1.762050E-01, -6.064662E+01,-1.000,   12
  0.000000, 63.409091,  1.698773E-01,  2.824002E-01, -5.091744E+01, 1.000,  252
  0.000000, 63.409091,  6.884470E-01,  5.647599E-01, -7.926615E+01, 1.000,  224
  0.000000, 63.409091,  6.884802E-01,  5.650126E-01, -8.031897E+01, 1.000,  203
  0.000000, 65.454545,  8.814613E-03,  1.815077E-01, -6.026887E+01,-1.000,    8
  0.000000, 65.454545,  8.976301E-03,  1.828403E-01, -6.462013E+01,-1.000,   37
  0.000000, 65.454545,  9.103982E-03,  1.827796E-01, -6.758241E+01,-1.000,   16
  0.000000, 65.454545,  1.700677E-01,  2.828804E-01, -5.201575E+01, 1.000,  252
  0.000000, 65.454545,  6.599129E-01,  5.602045E-01, -7.660017E+01, 1.000,  217
  0.000000, 65.454545,  6.599927E-01,  5.604621E-01, -7.800913E+01, 1.000,  203
  0.000000, 67.500000,  9.089690E-03,  1.874785E-01, -6.702351E+01,-1.000,    2
  0.000000, 67.500000,  9.171789E-03,  1.900776E-01, -6.757228E+01,-1.000,    8
  0.000000, 67.500000,  9.223510E-03,  1.967168E-01, -7.057975E+01,-1.000,    5
  0.000000, 67.500000,  9.479226E-03,  1.892323E-01, -7.576299E+01,-1.000,   20
  0.000000, 67.500000,  9.482147E-03,  1.893950E-01, -7.568187E+01,-1.000,   20
  0.000000, 67.500000,  1.702843E-01,  2.833979E-01, -5.315953E+01, 1.000,  259
  0.000000, 67.500000,  5.870566E-01,  4.669633E-01,  4.301121E+00, 1.000,  441
  0.000000, 67.500000,  5.870589E-01,  4.679328E-01,  5.042042E+00, 1.000,  476
  0.000000, 67.500000,  6.302186E-01,  5.514871E-01, -6.505161E+01, 1.000,  224
  0.000000, 67.500000,  6.302221E-01,  5.514424E-01, -6.427773E+01, 1.000,  210
  0.000000, 69.545455,  9.540371E-03,  1.970225E-01, -7.504478E+01,-1.000,   10
  0.000000, 69.545455,  9.728392E-03,  1.972203E-01, -8.119548E+01,-1.000,   39
  0.000000, 69.545455,  9.834631E-03,  1.982519E-01, -8.367914E+01,-1.000,   17
  0.000000, 69.545455,  1.705183E-01,  2.841256E-01, -5.427251E+01, 1.000,  259
  0.000000, 69.545455,  5.747199E-01,  4.933753E-01,  4.233070E+01, 1.000,  224
  0.000000, 69.545455,  5.747555E-01,  4.933275E-01,  4.206105E+01, 1.000,  224
  0.000000, 69.545455,  5.823594E-01,  4.533772E-01, -2.749949E+01, 1.000,  231
  0.000000, 69.545455,  5.824031E-01,  4.533496E-01, -2.758144E+01, 1.000,  224
  0.000000, 69.545455,  6.003649E-01,  5.386672E-01, -4.746589E+01, 1.000,  217
  0.000000, 69.545455,  6.003651E-01,  5.384343E-01, -4.746483E+01, 1.000,  224
  0.000000, 71.590909,  9.899204E-03,  2.066260E-01, -8.432907E+01,-1.000,    3
  0.000000, 71.590909,  9.906188E-03,  2.006899E-01, -8.311473E+01,-1.000,   10
  0.000000, 71.590909,  1.010989E-02,  2.147066E-01, -9.002326E+01,-1.000,    5
  0.000000, 71.590909,  1.011102E-02,  2.152888E-01, -8.951224E+01,-1.000,    4
  0.000000, 71.590909,  1.028040E-02,  2.014953E-01, -9.547443E+01,-1.000,   10
  0.000000, 71.590909,  1.029440E-02,  2.019157E-01, -9.540565E+01,-1.000,   14
  0.000000, 71.590909,  1.707210E-01,  2.846951E-01, -5.498564E+01, 1.000,  266
  0.000000, 71.590909,  5.603385E-01,  5.055046E-01,  3.922248E+01, 1.000,  229
  0.000000, 71.590909,  5.603561E-01,  5.046245E-01,  3.915064E+01, 1.000,  231
  0.000000, 71.590909,  5.716948E-01,  5.208402E-01, -3.156182E+01, 1.000,  226
  0.000000, 71.590909,  5.717177E-01,  5.201714E-01, -3.264648E+01, 1.000,  231
  0.000000, 71.590909,  5.771789E-01,  4.520624E-01, -2.436872E+01, 1.000,  224
  0.000000, 71.590909,  5.771843E-01,  4.520173E-01, -2.426893E+01, 1.000,  238
  0.000000, 73.636364,  1.027962E-02,  2.111585E-01, -9.290081E+01,-1.000,   13
  0.000000, 73.636364,  1.028165E-02,  2.097572E-01, -9.330838E+01,-1.000,    8
  0.000000, 73.636364,  1.049851E-02,  2.220206E-01, -1.002316E+02,-1.000,    4
  0.000000, 73.636364,  1.063125E-02,  2.131796E-01, -1.042213E+02,-1.000,   24
  0.000000, 73.636364,  1.068818E-02,  2.084880E-01, -1.059880E+02,-1.000,   10
  0.000000, 73.636364,  1.709127E-01,  2.852531E-01, -5.546630E+01, 1.000,  259
  0.000000, 73.636364,  5.425408E-01,  5.082333E-01,  2.685532E+01, 1.000,  231
  0.000000, 73.636364,  5.437836E-01,  5.061875E-01,  4.076333E+00, 1.000,  469
  0.000000, 73.636364,  5.450565E-01,  5.033119E-01, -1.932666E+01, 1.000,  231
  0.000000, 73.636364,  5.722362E-01,  4.536029E-01, -2.067595E+01, 1.000,   14
  0.000000, 73.636364,  5.724099E-01,  4.529430E-01, -2.194061E+01, 1.000,  238
  0.000000, 73.636364,  5.724514E-01,  4.527575E-01, -2.205193E+01, 1.000,  224
  0.000000, 75.681818,  1.068394E-02,  2.154113E-01, -1.042179E+02,-1.000,   10
  0.000000, 75.681818,  1.068851E-02,  2.198403E-01, -1.046980E+02,-1.000,   11
  0.000000, 75.681818,  1.090834E-02,  2.293009E-01, -1.121000E+02,-1.000,    3
  0.000000, 75.681818,  1.093031E-02,  2.292099E-01, -1.125881E+02,-1.000,    6
  0.000000, 75.681818,  1.109638E-02,  2.146815E-01, -1.171894E+02,-1.000,   12
  0.000000, 75.681818,  1.109753E-02,  2.154539E-01, -1.172651E+02,-1.000,    9
  0.000000, 75.681818,  1.710930E-01,  2.858523E-01, -5.569561E+01, 1.000,  259
  0.000000, 75.681818,  5.680625E-01,  4.557644E-01, -1.599009E+01, 1.000,  231
  0.000000, 75.681818,  5.680947E-01,  4.558353E-01, -1.601986E+01, 1.000,  245
  0.000000, 77.727273,  1.111978E-02,  2.284358E-01, -1.180238E+02,-1.000,    4
  0.000000, 77.727273,  1.112429E-02,  2.282434E-01, -1.176707E+02,-1.000,    6
  0.000000, 77.727273,  1.130288E-02,  2.369568E-01, -1.239934E+02,-1.000,    2
  0.000000, 77.727273,  1.131999E-02,  2.361399E-01, -1.242168E+02,-1.000,    2
  0.000000, 77.727273,  1.149095E-02,  2.211679E-01, -1.282988E+02,-1.000,    4
  0.000000, 77.727273,  1.149434E-02,  2.215797E-01, -1.284169E+02,-1.000,    2
  0.000000, 77.727273,  1.711948E-01,  2.862946E-01, -5.593333E+01, 1.000,  259
  0.000000, 77.727273,  4.977112E-01,  4.747212E-01, -1.303359E+01, 1.000,  462
  0.000000, 77.727273,  4.977192E-01,  4.742473E-01, -1.152979E+01, 1.000,  462
  0.000000, 77.727273,  5.651896E-01,  4.552226E-01, -7.587567E+00, 1.000,  231
  0.000000, 77.727273,  5.651982E-01,  4.549457E-01, -7.948477E+00, 1.000,  238
  0.000000, 79.772727,  1.150523E-02,  2.378898E-01, -1.298403E+02,-1.000,    4
  0.000000, 79.772727,  1.150768E-02,  2.398865E-01, -1.298947E+02,-1.000,    2
  0.000000, 79.772727,  1.167971E-02,  2.472823E-01, -1.350842E+02,-1.000,    1
  0.000000, 79.772727,  1.169234E-02,  2.470015E-01, -1.353429E+02,-1.000,    2
  0.000000, 79.772727,  1.188411E-02,  2.287015E-01, -1.392704E+02,-1.000,    2
  0.000000, 79.772727,  1.188687E-02,  2.289451E-01, -1.392201E+02,-1.000,    2
  0.000000, 79.772727,  1.712995E-01,  2.866452E-01, -5.643320E+01, 1.000,  259
  0.000000, 79.772727,  4.756245E-01,  4.614084E-01,  3.566323E+01, 1.000,  231
  0.000000, 79.772727,  4.756289E-01,  4.612157E-01,  3.623732E+01, 1.000,  231
  0.000000, 79.772727,  4.992639E-01,  4.902266E-01, -8.067942E+01, 1.000,  231
  0.000000, 79.772727,  4.992842E-01,  4.892429E-01, -7.776860E+01, 1.000,  231
  0.000000, 79.772727,  5.657663E-01,  4.512619E-01, -1.600975E+01, 1.000,  231
  0.000000, 79.772727,  5.657724E-01,  4.511033E-01, -1.663348E+01, 1.000,  231
  0.000000, 81.818182,  1.713778E-01,  2.870375E-01, -5.725962E+01, 1.000,  259
  0.000000, 81.818182,  4.584946E-01,  4.513569E-01,  5.190113E+01, 1.000,  238
  0.000000, 81.818182,  4.585032E-01,  4.512677E-01,  5.199244E+01, 1.000,  238
  0.000000, 81.818182,  5.015008E-01,  4.988358E-01, -1.051829E+02, 1.000,  224
  0.000000, 81.818182,  5.015652E-01,  5.003227E-01, -1.076830E+02, 1.000,  224
  0.000000, 81.818182,  5.673419E-01,  4.489031E-01, -2.344780E+01, 1.000,  224
  0.000000, 81.818182,  5.673515E-01,  4.488518E-01, -2.346233E+01, 1.000,  231
  0.000000, 83.863636,  1.714692E-01,  2.872626E-01, -5.837294E+01, 1.000,  259
  0.000000, 83.863636,  4.445397E-01,  4.424459E-01,  6.947253E+01, 1.000,  234
  0.000000, 83.863636,  4.445870E-01,  4.424191E-01,  6.971045E+01, 1.000,  238
  0.000000, 83.863636,  5.046543E-01,  5.076744E-01, -1.232452E+02, 1.000,  227
  0.000000, 83.863636,  5.047459E-01,  5.052485E-01, -1.191459E+02, 1.000,  231
  0.000000, 83.863636,  5.689471E-01,  4.475132E-01, -2.726105E+01, 1.000,  238
  0.000000, 83.863636,  5.689695E-01,  4.478333E-01, -2.669357E+01, 1.000,  231
  0.000000, 85.909091,  1.715657E-01,  2.874896E-01, -5.964593E+01, 1.000,  252
  0.000000, 85.909091,  4.343579E-01,  4.347229E-01,  8.344732E+01, 1.000,  231
  0.000000, 85.909091,  4.343878E-01,  4.346748E-01,  8.299964E+01, 1.000,  238
  0.000000, 85.909091,  5.075740E-01,  5.146258E-01, -1.345698E+02, 1.000,  224
  0.000000, 85.909091,  5.076867E-01,  5.113859E-01, -1.296437E+02, 1.000,  217
  0.000000, 85.909091,  5.702831E-01,  4.469233E-01, -2.910862E+01, 1.000,  231
  0.000000, 85.909091,  5.702837E-01,  4.465960E-01, -2.969092E+01, 1.000,  231
  0.000000, 87.954545,  1.716315E-01,  2.876750E-01, -6.068919E+01, 1.000,  252
  0.000000, 87.954545,  4.280625E-01,  4.294955E-01,  9.421310E+01, 1.000,  224
  0.000000, 87.954545,  4.280630E-01,  4.293743E-01,  9.415294E+01, 1.000,  231
  0.000000, 87.954545,  5.096375E-01,  5.151060E-01, -1.312265E+02, 1.000,  224
  0.000000, 87.954545,  5.096573E-01,  5.149391E-01, -1.310135E+02, 1.000,  224
  0.000000, 87.954545,  5.711283E-01,  4.460155E-01, -3.115676E+01, 1.000,  224
  0.000000, 87.954545,  5.711398E-01,  4.460474E-01, -3.107644E+01, 1.000,  224
  0.000000, 90.000000,  1.719588E-01,  2.877580E-01, -6.267846E+01, 1.000,  210
  0.000000, 90.000000,  4.260602E-01,  4.276458E-01,  9.687605E+01, 1.000,  224
  0.000000, 90.000000,  4.260692E-01,  4.273736E-01,  9.695576E+01, 1.000,  224
  0.000000, 90.000000,  5.106556E-01,  5.102176E-01, -1.193155E+02, 1.000,  224
  0.000000, 90.000000,  5.106606E-01,  5.099682E-01, -1.194994E+02, 1.000,  224
  0.000000, 90.000000,  5.713843E-01,  4.446754E-01, -3.374256E+01, 1.000,  224
  0.000000, 90.000000,  5.713868E-01,  4.446795E-01, -3.373844E+01, 1.000,  224
