Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
 90.000000,  2.045455,  1.095700E-01,  2.100089E-01,  5.393747E+01, 1.000,    3
 90.000000,  2.045455,  1.768136E-01,  3.094360E-01, -5.210123E+01, 1.000,  210
 90.000000,  2.045455,  4.926733E-01,  4.372337E-01,  5.144646E+00, 1.000,  210
 90.000000,  2.045455,  4.926799E-01,  4.373036E-01,  5.138386E+00, 1.000,  210
 90.000000,  2.045455,  4.975674E-01,  4.428332E-01, -8.900288E+00, 1.000,  210
 90.000000,  2.045455,  4.975686E-01,  4.428165E-01, -8.876451E+00, 1.000,  210
 90.000000,  2.045455,  4.976337E-01,  4.431597E-01, -8.870682E+00, 1.000,  210
 90.000000,  2.045455,  4.976356E-01,  4.430478E-01, -8.779858E+00, 1.000,  210
 90.000000,  0.000000,  8.920488E-03,  9.771567E-02, -6.168098E+00, 1.000,  189
 90.000000,  0.000000,  8.921068E-03,  9.632091E-02, -6.050684E+00, 1.000,  210
 90.000000,  0.000000,  1.093346E-01,  2.074455E-01,  5.620105E+01, 1.000,    6
 90.000000,  0.000000,  1.093530E-01,  2.080354E-01,  5.624443E+01, 1.000,    6
 90.000000,  0.000000,  1.094052E-01,  2.077977E-01,  5.572190E+01, 1.000,    6
 90.000000,  0.000000,  1.094219E-01,  2.085267E-01,  5.581538E+01, 1.000,    6
 90.000000,  0.000000,  1.767792E-01,  3.092778E-01, -5.200497E+01, 1.000,  210
 90.000000,  0.000000,  4.923622E-01,  4.370549E-01,  5.166730E+00, 1.000,  210
 90.000000,  0.000000,  4.923704E-01,  4.369385E-01,  5.169454E+00, 1.000,  210
 90.000000,  0.000000,  4.972797E-01,  4.426099E-01, -8.894638E+00, 1.000,  210
 90.000000,  0.000000,  4.972801E-01,  4.425555E-01, -8.885278E+00, 1.000,  210
 90.000000,  0.000000,  4.973324E-01,  4.431703E-01, -8.799211E+00, 1.000,  210
 90.000000,  0.000000,  4.973350E-01,  4.430796E-01, -8.810525E+00, 1.000,  210
